iteration soc penalty solar load
1346 0.4728059217674498 0 0 6.381927351351896
1347 0.4728059217674498 0 0 6.361971499218641
1348 0.4728059217674498 0 0 6.341939444946901
1349 0.4728059217674498 0 0 6.32183230932765
1350 0.4728059217674498 0 0 6.301651217352674
1351 0.4728059217674498 0 0 6.281397298151591
1352 0.4728059217674498 0 0 6.2610716849286945
1353 0.4728059217674498 0 0 6.240675514899562
1354 0.4728059217674498 0 0 6.220209929227401
1355 0.4728059217674498 0 0 6.199676072959225
1356 0.4728059217674498 0 0 6.179075094961769
1357 0.4728059217674498 0 0 6.158408147857239
1358 0.4728059217674498 0 0 6.137676387958786
1359 0.4728059217674498 0 0 6.116880975205838
1360 0.4728059217674498 0.4 0 6.096023073099184
1361 0.4728059217674498 0.4 0 6.0751038486359
1362 0.4728059217674498 0.4 0 6.054124472244029
1363 0.4728059217674498 0.4 0 6.033086117717108
1364 0.4728059217674498 0.4 0 6.011989962148489
1365 0.4728059217674498 0.4 0 5.990837185865502
1366 0.4728059217674498 0.4 0 5.969628972363381
1367 0.4728059217674498 0.4 0 5.94836650823907
1368 0.4728059217674498 0.4 0 5.9270509831248415
1369 0.4728059217674498 0.4 0 5.905683589621707
1370 0.4728059217674498 0.4 0 5.884265523232714
1371 0.4728059217674498 0.4 0 5.86279798229605
1372 0.4728059217674498 0.4 0 5.841282167918008
1373 0.4728059217674498 0.4 0 5.819719283905761
1374 0.4728059217674498 0.4 0 5.798110536700027
1375 0.4728059217674498 0.4 0 5.776457135307561
1376 0.4728059217674498 0.4 0 5.754760291233525
1377 0.4728059217674498 0.4 0 5.733021218413683
1378 0.4728059217674498 0.4 0 5.711241133146495
1379 0.4728059217674498 0.4 0 5.689421254025057
1380 0.4728059217674498 0.5 0 5.667562801868943
1381 0.4728059217674498 0.5 0 5.645666999655868
1382 0.4728059217674498 0.5 0 5.623735072453275
1383 0.4728059217674498 0.5 0 5.601768247349818
1384 0.4728059217674498 0.5 0 5.57976775338666
1385 0.4728059217674498 0.5 0 5.557734821488745
1386 0.4728059217674498 0.5 0 5.5356706843959085
1387 0.4728059217674498 0.5 0 5.513576576593925
1388 0.4728059217674498 0.5 0 5.491453734245415
1389 0.4728059217674498 0.5 0 5.469303395120695
1390 0.4728059217674498 0.5 0 5.447126798528522
1391 0.4728059217674498 0.5 0 5.424925185246766
1392 0.4728059217674498 0.5 0 5.402699797452967
1393 0.4728059217674498 0.5 0 5.380451878654847
1394 0.4728059217674498 0.5 0 5.358182673620732
1395 0.4728059217674498 0.5 0 5.335893428309923
1396 0.4728059217674498 0.5 0 5.313585389802962
1397 0.4728059217674498 0.5 0 5.291259806231862
1398 0.4728059217674498 0.5 0 5.2689179267103
1399 0.4728059217674498 0.5 0 5.246561001263691
1400 0.4728059217674498 0.5 0 5.224190280759275
1401 0.4728059217674498 0.5 0 5.201807016836117
1402 0.4728059217674498 0.5 0 5.179412461835102
1403 0.4728059217674498 0.5 0 5.157007868728833
1404 0.4728059217674498 0.5 0 5.134594491051547
1405 0.4728059217674498 0.5 0 5.112173582828976
1406 0.4728059217674498 0.5 0 5.089746398508195
1407 0.4728059217674498 0.5 0 5.067314192887416
1408 0.4728059217674498 0.5 0 5.044878221045794
1409 0.4728059217674498 0.5 0 5.022439738273198
1410 0.4728059217674498 0.5 0 5.0
1411 0.4728059217674498 0.5 0 4.977560261726802
1412 0.4728059217674498 0.5 0 4.955121778954207
1413 0.4728059217674498 0.5 0 4.932685807112585
1414 0.4728059217674498 0.5 0 4.910253601491805
1415 0.4728059217674498 0.5 0 4.887826417171025
1416 0.4728059217674498 0.5 0 4.865405508948454
1417 0.4728059217674498 0.5 0 4.842992131271168
1418 0.4728059217674498 0.5 0 4.820587538164899
1419 0.4728059217674498 0.5 0 4.798192983163883
1420 0.4728059217674498 0.5 0 4.775809719240726
1421 0.4728059217674498 0.5 0 4.75343899873631
1422 0.4728059217674498 0.5 0 4.7310820732897
1423 0.4728059217674498 0.5 0 4.708740193768138
1424 0.4728059217674498 0.5 0 4.686414610197039
1425 0.4728059217674498 0.5 0 4.664106571690077
1426 0.4728059217674498 0.5 0 4.641817326379268
1427 0.4728059217674498 0.5 0 4.619548121345153
1428 0.4728059217674498 0.5 0 4.597300202547033
1429 0.4728059217674498 0.5 0 4.575074814753234
1430 0.4728059217674498 0.5 0 4.552873201471479
1431 0.4728059217674498 0.5 0 4.530696604879306
1432 0.4728059217674498 0.5 0 4.508546265754586
1433 0.4728059217674498 0.5 0 4.486423423406076
1434 0.4728059217674498 0.5 0 4.464329315604092
1435 0.4728059217674498 0.5 0 4.442265178511255
1436 0.4728059217674498 0.5 0 4.42023224661334
1437 0.4728059217674498 0.5 0 4.398231752650183
1438 0.4728059217674498 0.5 0 4.376264927546725
1439 0.4728059217674498 0.5 0 4.354333000344133
1440 0.4728059217674498 0.5 0 4.332437198131057
1441 0.4728059217674498 0.5 0 4.310578745974942
1442 0.4728059217674498 0.5 0 4.288758866853508
1443 0.4728059217674498 0.5 0 4.266978781586318
1444 0.4728059217674498 0.5 0 4.245239708766475
1445 0.4728059217674498 0.5 0 4.223542864692439
1446 0.4728059217674498 0.5 0 4.201889463299976
1447 0.4728059217674498 0.5 0 4.180280716094241
1448 0.4728059217674498 0.5 0 4.158717832081992
1449 0.4728059217674498 0.5 0 4.137202017703948
1450 0.4728059217674498 0.5 0 4.115734476767287
1451 0.4728059217674498 0.5 0 4.094316410378294
1452 0.4728059217674498 0.5 0 4.0729490168751585
1453 0.4728059217674498 0.5 0 4.051633491760927
1454 0.4728059217674498 0.5 0 4.030371027636621
1455 0.4728059217674498 0.5 0 4.009162814134499
1456 0.4728059217674498 0.5 0 3.9880100378515104
1457 0.4728059217674498 0.5 0 3.966913882282895
1458 0.4728059217674498 0.5 0 3.9458755277559723
1459 0.4728059217674498 0.5 0 3.9248961513641
1460 0.4728059217674498 0.5 0 3.9039769269008158
1461 0.4728059217674498 0.5 0 3.883119024794165
1462 0.4728059217674498 0.5 0 3.8623236120412154
1463 0.4728059217674498 0.5 0 3.841591852142761
1464 0.4728059217674498 0.5 0 3.8209249050382286
1465 0.4728059217674498 0.5 0 3.800323927040777
1466 0.4728059217674498 0.5 0 3.779790070772599
1467 0.4728059217674498 0.5 0 3.7593244851004384
1468 0.4728059217674498 0.5 0 3.7389283150713037
1469 0.4728059217674498 0.5 0 3.7186027018484094
1470 0.4728059217674498 0.5 0 3.698348782647326
1471 0.4728059217674498 0.5 0 3.6781676906723493
1472 0.4728059217674498 0.5 0 3.658060555053102
1473 0.4728059217674498 0.5 0 3.6380285007813598
1474 0.4728059217674498 0.5 0 3.618072648648104
1475 0.4728059217674498 0.5 0 3.5981941151808154
1476 0.4728059217674498 0.5 0 3.578394012581004
1477 0.4728059217674498 0.5 0 3.5586734486619864
1478 0.4728059217674498 0.5 0 3.5390335267868993
1479 0.4728059217674498 0.5 0 3.5194753458069594
1480 0.4728059217674498 0.5 0 3.499999999999999
1481 0.4728059217674498 0.5 0 3.480608579009231
1482 0.4728059217674498 0.5 0 3.4613021677822817
1483 0.4728059217674498 0.5 0 3.4420818465104936
1484 0.4728059217674498 0.5 0 3.422948690568486
1485 0.4728059217674498 0.5 0 3.4039037704539905
1486 0.4728059217674498 0.5 0 3.3849481517279534
1487 0.4728059217674498 0.5 0 3.3660828949549186
1488 0.4728059217674498 0.5 0 3.347309055643693
1489 0.4728059217674498 0.5 0 3.3286276841882834
1490 0.4728059217674498 0.5 0 3.3100398258091346
1491 0.4728059217674498 0.5 0 3.291546520494644
1492 0.4728059217674498 0.5 0 3.2731488029429787
1493 0.4728059217674498 0.5 0 3.2548477025041835
1494 0.4728059217674498 0.5 0 3.236644243122581
1495 0.4728059217674498 0.5 0 3.2185394432794947
1496 0.4728059217674498 0.5 0 3.2005343159362587
1497 0.4728059217674498 0.5 0 3.1826298684775405
1498 0.4728059217674498 0.5 0 3.1648271026549817
1499 0.4728059217674498 0.5 0 3.1471270145311467
1500 0.4728059217674498 0.5 0 3.1295305944237994
1501 0.4728059217674498 0.5 0 3.112038826850488
1502 0.4728059217674498 0.5 0 3.0946526904734637
1503 0.4728059217674498 0.5 0 3.0773731580449275
1504 0.4728059217674498 0.5 0 3.0602011963526015
1505 0.4728059217674498 0.5 0 3.0431377661656374
1506 0.4728059217674498 0.5 0 3.026183822180862
1507 0.4728059217674498 0.5 0 3.009340312969366
1508 0.4728059217674498 0.5 0 2.992608180923426
1509 0.4728059217674498 0.5 0 2.9759883622037773
1510 0.4728059217674498 0.5 0 2.9594817866872414
1511 0.4728059217674498 0.5 0 2.9430893779146974
1512 0.4728059217674498 0.5 0 2.926812053039406
1513 0.4728059217674498 0.5 0 2.9106507227757
1514 0.4728059217674498 0.5 0 2.8946062913480257
1515 0.4728059217674498 0.5 0 2.8786796564403576
1516 0.4728059217674498 0.5 0 2.862871709145966
1517 0.4728059217674498 0.5 0 2.847183333917564
1518 0.4728059217674498 0.5 0 2.8316154085178256
1519 0.4728059217674498 0.5 0 2.8161688039702675
1520 0.4728059217674498 0.5 0 2.8008443845105218
1521 0.4728059217674498 0.5 0 2.7856430075379786
1522 0.4728059217674498 0.5 0 2.770565523567817
1523 0.4728059217674498 0.5 0 2.75561277618342
1524 0.4728059217674498 0.5 0 2.7407856019891677
1525 0.4728059217674498 0.5 0 2.7260848305636407
1526 0.4728059217674498 0.5 0 2.7115112844132003
1527 0.4728059217674498 0.5 0 2.6970657789259667
1528 0.4728059217674498 0.5 0 2.682749122326202
1529 0.4728059217674498 0.5 0 2.6685621156290873
1530 0.4728059217674498 0.5 0 2.6545055525959107
1531 0.4728059217674498 0.5 0 2.640580219689651
1532 0.4728059217674498 0.5 0 2.626786896030976
1533 0.4728059217674498 0.5 0 2.6131263533546574
1534 0.4728059217674498 0.5 0 2.5995993559663813
1535 0.4728059217674498 0.5 0 2.586206660699996
1536 0.4728059217674498 0.5 0 2.572949016875158
1537 0.4728059217674498 0.5 0 2.559827166255416
1538 0.4728059217674498 0.5 0 2.546841843006707
1539 0.4728059217674498 0.5 0 2.5339937736562703
1540 0.4728059217674498 0.5 0 2.521283677052015
1541 0.4728059217674498 0.5 0 2.5087122643222886
1542 0.4728059217674498 0.5 0 2.496280238836092
1543 0.4728059217674498 0.5 0 2.4839882961637283
1544 0.4728059217674498 0.5 0 2.4718371240378825
1545 0.4728059217674498 0.5 0 2.4598274023151476
1546 0.4728059217674498 0.5 0 2.447959802937982
1547 0.4728059217674498 0.5 0 2.436234989897115
1548 0.4728059217674498 0.5 0 2.4246536191944017
1549 0.4728059217674498 0.5 0 2.4132163388061127
1550 0.4728059217674498 0.5 0 2.4019237886466844
1551 0.4728059217674498 0.5 0 2.390776600532914
1552 0.4728059217674498 0.5 0 2.3797753981486105
1553 0.4728059217674498 0.5 0 2.368920797009701
1554 0.4728059217674498 0.5 0 2.3582134044297858
1555 0.4728059217674498 0.5 0 2.3476538194861702
1556 0.4728059217674498 0.5 0 2.337242632986338
1557 0.4728059217674498 0.5 0 2.3269804274348966
1558 0.4728059217674498 0.5 0 2.31686777700099
1559 0.4728059217674498 0.5 0 2.3069052474861698
1560 0.4728059217674498 0.5 0 2.297093396292743
1561 0.4728059217674498 0.5 0 2.2874327723925805
1562 0.4728059217674498 0.5 0 2.2779239162964053
1563 0.4728059217674498 0.5 0 2.2685673600235523
1564 0.4728059217674498 0.5 0 2.2593636270721977
1565 0.4728059217674498 0.5 0 2.2503132323900714
1566 0.4728059217674498 0.5 0 2.2414166823456485
1567 0.4728059217674498 0.5 0 2.2326744746998117
1568 0.4728059217674498 0.5 0 2.22408709857801
1569 0.4728059217674498 0.5 0 2.2156550344428836
1570 0.4728059217674498 0.5 0 2.2073787540673875
1571 0.4728059217674498 0.5 0 2.1992587205083947
1572 0.4728059217674498 0.5 0 2.191295388080788
1573 0.4728059217674498 0.5 0 2.1834892023320416
1574 0.4728059217674498 0.5 0 2.1758406000172905
1575 0.4728059217674498 0.5 0 2.1683500090748975
1576 0.4728059217674498 0.5 0 2.1610178486025076
1577 0.4728059217674498 0.5 0 2.153844528833601
1578 0.4728059217674498 0.5 0 2.1468304511145395
1579 0.4728059217674498 0.5 0 2.139976007882112
1580 0.4728059217674498 0.5 0 2.133281582641578
1581 0.4728059217674498 0.5 0 2.1267475499452084
1582 0.4728059217674498 0.5 0 2.120374275371333
1583 0.4728059217674498 0.5 0 2.1141621155038823
1584 0.4728059217674498 0.5 0 2.1081114179124403
1585 0.4728059217674498 0.5 0 2.1022225211327954
1586 0.4728059217674498 0.5 0 2.0964957546480005
1587 0.4728059217674498 0.5 0 2.0909314388699394
1588 0.4728059217674498 0.5 0 2.0855298851213977
1589 0.4728059217674498 0.5 0 2.0802913956186457
1590 0.4728059217674498 0.5 0 2.075216263454529
1591 0.4728059217674498 0.5 0 2.0703047725820714
1592 0.4728059217674498 0.5 0 2.065557197798583
1593 0.4728059217674498 0.5 0 2.0609738047302937
1594 0.4728059217674498 0.5 0 2.0565548498174824
1595 0.4728059217674498 0.5 0 2.0523005803001353
1596 0.4728059217674498 0.5 0 2.048211234204111
1597 0.4728059217674498 0.5 0 2.0442870403278226
1598 0.4728059217674498 0.5 0 2.040528218229436
1599 0.4728059217674498 0.5 0 2.036934978214587
1600 0.4728059217674498 0.5 0 2.0335075213246143
1601 0.4728059217674498 0.5 0 2.030246039325311
1602 0.4728059217674498 0.5 0 2.027150714696196
1603 0.4728059217674498 0.5 0 2.024221720620302
1604 0.4728059217674498 0.5 0 2.0214592209744877
1605 0.4728059217674498 0.5 0 2.0188633703202723
1606 0.4728059217674498 0.5 0 2.0164343138951804
1607 0.4728059217674498 0.5 0 2.0141721876046206
1608 0.4728059217674498 0.5 0 2.012077118014283
1609 0.4728059217674498 0.5 0 2.0101492223430535
1610 0.4728059217674498 0.5 0 2.0083886084564595
1611 0.4728059217674498 0.5 0 2.0067953748606318
1612 0.4728059217674498 0.5 0 2.0053696106967944
1613 0.4728059217674498 0.5 0 2.0041113957362784
1614 0.4728059217674498 0.5 0 2.0030208003760563
1615 0.4728059217674498 0.5 0 2.0020978856348046
1616 0.4728059217674498 0.5 0 2.00134270314949
1617 0.4728059217674498 0.5 0 2.0007552951724805
1618 0.4728059217674498 0.5 0 2.0003356945691797
1619 0.4728059217674498 0.5 0 2.000083924816191
1620 0.4728059217674498 0.5 0 2.0
1621 0.4728059217674498 0.5 0 2.000090470546905
1622 0.4728059217674498 0.5 0 2.000361872266505
1623 0.4728059217674498 0.5 0 2.0008141753965427
1624 0.4728059217674498 0.5 0 2.001447330336884
1625 0.4728059217674498 0.5 0 2.002261267654953
1626 0.4728059217674498 0.5 0 2.003255898093352
1627 0.4728059217674498 0.5 0 2.004431112579644
1628 0.4728059217674498 0.5 0 2.0057867822383177
1629 0.4728059217674498 0.5 0 2.007322758404918
1630 0.4728059217674498 0.5 0 2.009038872642349
1631 0.4728059217674498 0.5 0 2.010934936759346
1632 0.4728059217674498 0.5 0 2.0130107428311117
1633 0.4728059217674498 0.5 0 2.015266063222118
1634 0.4728059217674498 0.5 0 2.0177006506110695
1635 0.4728059217674498 0.5 0 2.020314238018023
1636 0.4728059217674498 0.5 0 2.023106538833667
1637 0.4728059217674498 0.5 0 2.026077246850751
1638 0.4728059217674498 0.5 0 2.0292260362976635
1639 0.4728059217674498 0.5 0 2.032552561874159
1640 0.4728059217674498 0.5 0 2.0360564587892207
1641 0.4728059217674498 0.5 0 2.0397373428010668
1642 0.4728059217674498 0.5 0 2.0435948102592856
1643 0.4728059217674498 0.5 0 2.0476284381491006
1644 0.4728059217674498 0.5 0 2.051837784137759
1645 0.4728059217674498 0.5 0 2.056222386623037
1646 0.4728059217674498 0.5 0 2.060781764783864
1647 0.4728059217674498 0.5 0 2.065515418633044
1648 0.4728059217674498 0.5 0 2.070422829072089
1649 0.4728059217674498 0.5 0 2.0755034579481433
1650 0.4728059217674498 0.5 0 2.0807567481129965
1651 0.4728059217674498 0.5 0 2.0861821234841833
1652 0.4728059217674498 0.5 0 2.0917789891081564
1653 0.4728059217674498 0.5 0 2.097546731225528
1654 0.4728059217674498 0.5 0 2.1034847173383793
1655 0.4728059217674498 0.5 0 2.1095922962796174
1656 0.4728059217674498 0.5 0 2.115868798284385
1657 0.4728059217674498 0.5 0 2.1223135350635087
1658 0.4728059217674498 0.5 0 2.128925799878974
1659 0.4728059217674498 0.5 0 2.1357048676214316
1660 0.4728059217674498 0.5 0 2.1426499948897084
1661 0.4728059217674498 0.5 0 2.149760420072337
1662 0.4728059217674498 0.5 0 2.157035363431068
1663 0.4728059217674498 0.5 0 2.1644740271863805
1664 0.4728059217674498 0.5 0 2.1720755956049693
1665 0.4728059217674498 0.5 0 2.1798392350891933
1666 0.4728059217674498 0.5 0 2.1877640942684957
1667 0.4728059217674498 0.5 0 2.195849304092763
1668 0.4728059217674498 0.5 0 2.204093977927625
1669 0.4728059217674498 0.5 0 2.2124972116516877
1670 0.4728059217674498 0.5 0 2.2210580837556764
1671 0.4728059217674498 0.5 0 2.229775655443493
1672 0.4728059217674498 0.5 0 2.2386489707351647
1673 0.4728059217674498 0.5 0 2.2476770565716744
1674 0.4728059217674498 0.5 0 2.2568589229216753
1675 0.4728059217674498 0.5 0 2.26619356289005
1676 0.4728059217674498 0.5 0 2.275679952828336
1677 0.4728059217674498 0.5 0 2.285317052446973
1678 0.4728059217674498 0.5 0 2.295103804929388
1679 0.4728059217674498 0.5 0 2.3050391370478858
1680 0.4728059217674498 0.5 0 2.315121959281337
1681 0.4728059217674498 0.5 0 2.325351165934661
1682 0.4728059217674498 0.5 0 2.335725635260076
1683 0.4728059217674498 0.5 0 2.346244229580111
1684 0.4728059217674498 0.5 0 2.3569057954123647
1685 0.4728059217674498 0.5 0 2.367709163595998
1686 0.4728059217674498 0.5 0 2.3786531494199474
1687 0.4728059217674498 0.5 0 2.3897365527528405
1688 0.4728059217674498 0.5 0 2.400958158174602
1689 0.4728059217674498 0.5 0 2.412316735109742
1690 0.4728059217674498 0.5 0 2.4238110379622997
1691 0.4728059217674498 0.5 0 2.4354398062524383
1692 0.4728059217674498 0.5 0 2.4472017647546713
1693 0.4728059217674498 0.5 0 2.4590956236377024
1694 0.4728059217674498 0.5 0 2.4711200786058747
1695 0.4728059217674498 0.5 0 2.4832738110421966
1696 0.4728059217674498 0.5 0 2.495555488152947
1697 0.4728059217674498 0.5 0 2.507963763113829
1698 0.4728059217674498 0.5 0 2.5204972752176635
1699 0.4728059217674498 0.5 0 2.53315465002361
1700 0.4728059217674498 0.5 0 2.545934499507884
1701 0.4728059217674498 0.5 0 2.5588354222159744
1702 0.4728059217674498 0.5 0 2.5718560034163263
1703 0.4728059217674498 0.5 0 2.584994815255482
1704 0.4728059217674498 0.5 0 2.5982504169146625
1705 0.4728059217674498 0.5 0 2.6116213547677685
1706 0.4728059217674498 0.5 0 2.625106162540788
1707 0.4728059217674498 0.5 0 2.638703361472589
1708 0.4728059217674498 0.5 0 2.6524114604770817
1709 0.4728059217674498 0.5 0 2.6662289563067345
1710 0.4728059217674498 0.5 0 2.6801543337174194
1711 0.4728059217674498 0.5 0 2.6941860656345797
1712 0.4728059217674498 0.5 0 2.708322613320688
1713 0.4728059217674498 0.5 0 2.7225624265439845
1714 0.4728059217674498 0.5 0 2.7369039437484823
1715 0.4728059217674498 0.5 0 2.7513455922252055
1716 0.4728059217674498 0.5 0 2.7658857882846553
1717 0.4728059217674498 0.5 0 2.780522937430482
1718 0.4728059217674498 0.5 0 2.7952554345343357
1719 0.4728059217674498 0.5 0 2.810081664011888
1720 0.4728059217674498 0.5 0 2.825
1721 0.4728059217674498 0.5 0 2.8400088065350175
1722 0.4728059217674498 0.5 0 2.85510643773217
1723 0.4728059217674498 0.5 0 2.870291237966061
1724 0.4728059217674498 0.5 0 2.8855615420522285
1725 0.4728059217674498 0.5 0 2.900915675429748
1726 0.4728059217674498 0.5 0 2.9163519543448695
1727 0.4728059217674498 0.5 0 2.93186868603566
1728 0.4728059217674498 0.5 0 2.94746416891763
1729 0.4728059217674498 0.5 0 2.9631366927703384
1730 0.4728059217674498 0.5 0 2.9788845389249294
1731 0.4728059217674498 0.5 0 2.9947059804526117
1732 0.4728059217674498 0.5 0 3.01059928235403
1733 0.4728059217674498 0.5 0 3.02656270174953
1734 0.4728059217674498 0.5 0 3.042594488070282
1735 0.4728059217674498 0.5 0 3.058692883250255
1736 0.4728059217674498 0.5 0 3.074856121919005
1737 0.4728059217674498 0.5 0 3.09108243159527
1738 0.4728059217674498 0.5 0 3.107370032881338
1739 0.4728059217674498 0.5 0 3.1237171396581846
1740 0.4728059217674498 0.5 0 3.1401219592813367
1741 0.4728059217674498 0.5 0 3.156582692777457
1742 0.4728059217674498 0.5 0 3.173097535041622
1743 0.4728059217674498 0.5 0 3.1896646750352717
1744 0.4728059217674498 0.5 0 3.2062822959848116
1745 0.4728059217674498 0.5 0 3.2229485755808405
1746 0.4728059217674498 0.5 0 3.23966168617799
1747 0.4728059217674498 0.5 0 3.2564197949953413
1748 0.4728059217674498 0.5 0 3.2732210643174184
1749 0.4728059217674498 0.5 0 3.2900636516957054
1750 0.4728059217674498 0.5 0 3.306945710150697
1751 0.4728059217674498 0.5 0 3.3238653883744425
1752 0.4728059217674498 0.5 0 3.3408208309335548
1753 0.4728059217674498 0.5 0 3.357810178472688
1754 0.4728059217674498 0.5 0 3.3748315679184318
1755 0.4728059217674498 0.5 0 3.391883132683619
1756 0.4728059217674498 0.5 0 3.408963002872021
1757 0.4728059217674498 0.5 0 3.4260693054833977
1758 0.4728059217674498 0.5 0 3.443200164618898
1759 0.4728059217674498 0.5 0 3.46035370168677
1760 0.4728059217674498 0.5 0 3.4775280356083718
1761 0.4728059217674498 0.5 0 3.494721283024451
1762 0.4728059217674498 0.5 0 3.5119315585016793
1763 0.4728059217674498 0.5 0 3.5291569747394087
1764 0.4728059217674498 0.5 0 3.546395642776633
1765 0.4728059217674498 0.5 0 3.563645672199143
1766 0.4728059217674498 0.5 0 3.5809051713468207
1767 0.4728059217674498 0.5 0 3.598172247521089
1768 0.4728059217674498 0.5 0 3.615445007192461
1769 0.4728059217674498 0.5 0 3.6327215562081947
1770 0.4728059217674498 0.5 0 3.6500000000000004
1771 0.4728059217674498 0.5 0 3.6672784437918056
1772 0.4728059217674498 0.5 0 3.684554992807539
1773 0.4728059217674498 0.5 0 3.7018277524789114
1774 0.4728059217674498 0.5 0 3.719094828653179
1775 0.4728059217674498 0.5 0 3.736354327800857
1776 0.4728059217674498 0.5 0 3.753604357223367
1777 0.4728059217674498 0.5 0 3.770843025260592
1778 0.4728059217674498 0.5 0 3.7880684414983214
1779 0.4728059217674498 0.5 0 3.805278716975549
1780 0.4728059217674498 0.5 0 3.822471964391629
1781 0.4728059217674498 0.5 0 3.8396462983132302
1782 0.4728059217674498 0.5 0 3.8567998353811026
1783 0.4728059217674498 0.5 0 3.8739306945166025
1784 0.4728059217674498 0.5 0 3.8910369971279795
1785 0.4728059217674498 0.5 0 3.908116867316381
1786 0.4728059217674498 0.5 0 3.925168432081569
1787 0.4728059217674498 0.5 0 3.942189821527313
1788 0.4728059217674498 0.5 0 3.959179169066446
1789 0.4728059217674498 0.5 0 3.9761346116255583
1790 0.4728059217674498 0.5 0 3.9930542898493027
1791 0.4728059217674498 0.5 0 4.009936348304295
1792 0.4728059217674498 0.5 0 4.026778935682581
1793 0.4728059217674498 0.5 0 4.043580205004659
1794 0.4728059217674498 0.5 0 4.060338313822011
1795 0.4728059217674498 0.5 0 4.07705142441916
1796 0.4728059217674498 0.5 0 4.093717704015189
1797 0.4728059217674498 0.5 0 4.110335324964728
1798 0.4728059217674498 0.5 0 4.126902464958379
1799 0.4728059217674498 0.5 0 4.143417307222544
1800 0.4728059217674498 0.5 0 4.159878040718663
1801 0.4728059217674498 0.5 0 4.176282860341816
1802 0.4728059217674498 0.5 0 4.192629967118663
1803 0.4728059217674498 0.5 0 4.208917568404731
1804 0.4728059217674498 0.5 0 4.225143878080996
1805 0.4728059217674498 0.5 0 4.241307116749745
1806 0.4728059217674498 0.5 0 4.2574055119297185
1807 0.4728059217674498 0.5 0 4.273437298250471
1808 0.4728059217674498 0.5 0 4.289400717645971
1809 0.4728059217674498 0.5 0 4.3052940195473886
1810 0.4728059217674498 0.5 0 4.32111546107507
1811 0.4728059217674498 0.5 0 4.336863307229662
1812 0.4728059217674498 0.5 0 4.3525358310823705
1813 0.4728059217674498 0.5 0 4.368131313964341
1814 0.4728059217674498 0.5 0 4.38364804565513
1815 0.4728059217674498 0.5 0 4.399084324570252
1816 0.4728059217674498 0.5 0 4.414438457947773
1817 0.4728059217674498 0.5 0 4.42970876203394
1818 0.4728059217674498 0.5 0 4.444893562267831
1819 0.4728059217674498 0.5 0 4.459991193464983
1820 0.4728059217674498 0.5 0 4.475
1821 0.4728059217674498 0.5 0 4.489918335988113
1822 0.4728059217674498 0.5 0 4.504744565465664
1823 0.4728059217674498 0.5 0 4.519477062569519
1824 0.4728059217674498 0.5 0 4.534114211715345
1825 0.4728059217674498 0.5 0 4.548654407774795
1826 0.4728059217674498 0.5 0 4.563096056251518
1827 0.4728059217674498 0.5 0 4.577437573456017
1828 0.4728059217674498 0.5 0 4.591677386679313
1829 0.4728059217674498 0.5 0 4.60581393436542
1830 0.4728059217674498 0.5 0 4.619845666282581
1831 0.4728059217674498 0.5 0 4.633771043693266
1832 0.4728059217674498 0.5 0 4.647588539522919
1833 0.4728059217674498 0.5 0 4.6612966385274115
1834 0.4728059217674498 0.5 0 4.674893837459212
1835 0.4728059217674498 0.5 0 4.688378645232232
1836 0.4728059217674498 0.5 0 4.701749583085338
1837 0.4728059217674498 0.5 0 4.715005184744518
1838 0.4728059217674498 0.5 0 4.7281439965836745
1839 0.4728059217674498 0.5 0 4.741164577784026
1840 0.4728059217674498 0.5 0 4.754065500492116
1841 0.4728059217674498 0.5 0 4.766845349976391
1842 0.4728059217674498 0.5 0 4.779502724782336
1843 0.4728059217674498 0.5 0 4.7920362368861715
1844 0.4728059217674498 0.5 0 4.804444511847054
1845 0.4728059217674498 0.5 0 4.816726188957803
1846 0.4728059217674498 0.5 0 4.828879921394126
1847 0.4728059217674498 0.5 0 4.840904376362298
1848 0.4728059217674498 0.5 0 4.852798235245329
1849 0.4728059217674498 0.5 0 4.864560193747561
1850 0.4728059217674498 0.5 0 4.8761889620377
1851 0.4728059217674498 0.5 0 4.887683264890258
1852 0.4728059217674498 0.5 0 4.899041841825398
1853 0.4728059217674498 0.5 0 4.910263447247161
1854 0.4728059217674498 0.5 0 4.921346850580052
1855 0.4728059217674498 0.5 0 4.932290836404002
1856 0.4728059217674498 0.5 0 4.943094204587636
1857 0.4728059217674498 0.5 0 4.953755770419889
1858 0.4728059217674498 0.5 0 4.964274364739924
1859 0.4728059217674498 0.5 0 4.97464883406534
1860 0.4728059217674498 0.4 0.0 4.984878040718664
1861 0.4728059217674498 0.4 3.0461548662952255e-05 4.994960862952114
1862 0.4728059217674498 0.4 0.00012184387488698434 5.004896195070613
1863 0.4728059217674498 0.4 0.0002741400195541921 5.014682947553027
1864 0.4728059217674498 0.4 0.00048733838472339033 5.024320047171664
1865 0.4728059217674498 0.4 0.0007614227345137614 5.03380643710995
1866 0.4728059217674498 0.4 0.0010963721963409335 5.0431410770783245
1867 0.4728059217674498 0.4 0.0014921612625064641 5.052322943428326
1868 0.4728059217674498 0.4 0.001948759792140642 5.061351029264836
1869 0.4728059217674498 0.4 0.002466133013497629 5.070224344556507
1870 0.4728059217674498 0.4 0.003044241526603564 5.078941916244324
1871 0.4728059217674498 0.4 0.003683041306257007 5.0875027883483135
1872 0.4728059217674498 0.4 0.004382483705381368 5.095906022072375
1873 0.4728059217674498 0.4 0.005142515458730035 5.104150695907237
